id,date,title,text_preview,sentiment,confidence,notes,content,content_length
199,2022-09-08 00:00:00,"Kominfo Minta Hacker Jangan ""Nyerang"", Anggota DPR Ibaratkan Indonesia Tanpa Polisi, Cukup Bilang ""Maling Jangan Nyolong""","JAKARTA, KOMPAS.com- Anggota Komisi I DPR Fraksi Golkar Dave Laksono menyinggung pesan Kementerian Komunikasi dan Informatika (Kominfo) kepadahacker(peretas) agar tidak melakukan penyerangan siber lagi di Indonesia. Dave mengatakan,hackertidak akan berhenti beraksi hanya dengan diminta untuk setop. ...",negatif,,,"JAKARTA, KOMPAS.com- Anggota Komisi I DPR Fraksi Golkar Dave Laksono menyinggung pesan Kementerian Komunikasi dan Informatika (Kominfo) kepadahacker(peretas) agar tidak melakukan penyerangan siber lagi di Indonesia. Dave mengatakan,hackertidak akan berhenti beraksi hanya dengan diminta untuk setop. ""Hackeritu ya, Pak (MenkominfoJohnny G Plate), tidak cukup kalau hanya diminta jangan,stop hackingPak, gitu ya,"" ujar Dave di ruang rapat Komisi I DPR, Senayan, Jakarta Pusat, Rabu (7/9/2022).",492
200,2022-09-13 00:00:00,"DPRD Usulkan 3 Nama Pj Gubernur, Pengamat: Syarat Politik Akan Jadi Variabel Kuat","JAKARTA, KOMPAS.com -Dewan Perwakilan Rakyat Daerah (DPRD) DKI Jakarta telah mengantongi tiga nama calon Penjabat (Pj) Gubernur DKI Jakarta yang bakal disetorkan kepada Kementerian Dalam Negeri (Kemendagri). Nama-nama itu terpilih berdasarkan hasil rapat pimpinam gabungan (rapimgab) yang digelar pad...",netral,,,"JAKARTA, KOMPAS.com -Dewan Perwakilan Rakyat Daerah (DPRD) DKI Jakarta telah mengantongi tiga nama calon Penjabat (Pj) Gubernur DKI Jakarta yang bakal disetorkan kepada Kementerian Dalam Negeri (Kemendagri). Nama-nama itu terpilih berdasarkan hasil rapat pimpinam gabungan (rapimgab) yang digelar pada Selasa (13/9/2022) sekitar pukul 15.00 WIB. Ketiga nama yang dimaksud itu adalah Sekretaris Daerah DKI Jakarta Marullah Matali, Direktur Jenderal Politik dan Pemerintahan Umum Kementerian Dalam Negeri Bahtiar, dan Kepala Sekretariat Kepresidenan Heru Budi Hartono.",566
201,2022-09-15 00:00:00,Kala Megawati Terdiam dan Tahan Tangis Saat Berbicara Tujuan Indonesia Bernegara,"JEJU, KOMPAS.com- Presiden ke-5 RI Megawati Soekarnoputri sempat terdiam sembari menahan tangis ketika berbicara mengenai tujuan Indonesia bernegara. Hal itu terjadi ketikaMegawatimenyampaikan pidatonya di hadapan pesertaJejuForum for Peace and Prosperity di Korea Selatan, Kamis (15/9/2022). Menurut...",netral,,,"JEJU, KOMPAS.com- Presiden ke-5 RI Megawati Soekarnoputri sempat terdiam sembari menahan tangis ketika berbicara mengenai tujuan Indonesia bernegara. Hal itu terjadi ketikaMegawatimenyampaikan pidatonya di hadapan pesertaJejuForum for Peace and Prosperity di Korea Selatan, Kamis (15/9/2022). Menurut Mega, bangsaIndonesiamempunyai sebuah pengakuan atau credo tentang tujuan bernegara, yang tertuang di dalam pembukaan konstitusi.",430
202,2022-09-16 00:00:00,"Aturan Menikah Beda Agama di Indonesia, Bolehkah?","JAKARTA, KOMPAS.com- Pernikahan beda agama kembali ramai diperbincangkan. Baru-baru ini, Pengadilan Negeri Jakarta Selatan (PN Jaksel) mengabulkan gugatan pasangan beda agama berinisial DRS dan JN. DRS yang beragama Kristen dan JN yang memeluk agama Islam itu telah melangsungkan pernikahan pada 31 M...",netral,,,"JAKARTA, KOMPAS.com- Pernikahan beda agama kembali ramai diperbincangkan. Baru-baru ini, Pengadilan Negeri Jakarta Selatan (PN Jaksel) mengabulkan gugatan pasangan beda agama berinisial DRS dan JN. DRS yang beragama Kristen dan JN yang memeluk agama Islam itu telah melangsungkan pernikahan pada 31 Mei 2022 di Gereja Kristen Nusantara, Jakarta Pusat. Pada 27 Juni 2022 keduanya melayangkan gugatan ke PN Jaksel. DRS dan JN meminta pengadilan menyatakan perkawinan mereka sah serta meminta pengadilan memerintahkan Dinas Kependudukan dan Pencatatan Sipil (Dukcapill) menerbitkan akta perkawinan.",595
203,2022-09-16 00:00:00,Konflik KSAD Dudung-Effendi Sisakan Kritik Pengerahan Prajurit Masuk ke Politik,"JAKARTA, KOMPAS.com- Kepala Staf Angkatan Darat (KSAD) Jenderal Dudung Abdurachman menyatakan dengan lapang dada menerima permintaan maaf anggota Komisi I DPR RI dari Fraksi PDI-Perjuangan Effendi Simbolon. Menurut dia, pernyataan Effendi menunjukkan tidak ada manusia yang lepas dari kesalahan. “Toh...",negatif,,,"JAKARTA, KOMPAS.com- Kepala Staf Angkatan Darat (KSAD) Jenderal Dudung Abdurachman menyatakan dengan lapang dada menerima permintaan maaf anggota Komisi I DPR RI dari Fraksi PDI-Perjuangan Effendi Simbolon. Menurut dia, pernyataan Effendi menunjukkan tidak ada manusia yang lepas dari kesalahan. “Toh, Tuhan Maha Pemaaf, masa manusia tidak memaafkan, kami juga memaafkan. Manusia tidak terlepas dari kekhilafan, kesalahan, ya itulah pada dasarnya manusia tidak sempurna,” kata Dudung dalam konferensi pers di Markas Besar TNI Angkatan Darat (Mabesad), Jakarta, Kamis (15/9/2022).",579
204,2022-09-21 00:00:00,Dompet Dhuafa bersama LKIHI FH UI Gelar Diseminasi Publik soal Pemenuhan HAM di Indonesia,"KOMPAS.com– Dompet Dhuafa menjalin kerja sama dengan Lembaga Kajian Islam dan Hukum Islam (LKIHI) Fakultas Hukum (FH) Universitas Indonesia (UI) menyelenggarakan diseminasi publik terkait pemenuhan Hak Asasi Manusia (HAM) di Indonesia, Jumat (16/9/2022). General ManagerAdvokasiDompet DhuafaArif Hary...",netral,,,"KOMPAS.com– Dompet Dhuafa menjalin kerja sama dengan Lembaga Kajian Islam dan Hukum Islam (LKIHI) Fakultas Hukum (FH) Universitas Indonesia (UI) menyelenggarakan diseminasi publik terkait pemenuhan Hak Asasi Manusia (HAM) di Indonesia, Jumat (16/9/2022). General ManagerAdvokasiDompet DhuafaArif Haryono mengatakan, keterlibatan Dompet Dhuafa dalam proses advokasi terkait dengan pemenuhanHAMdi Indonesia merupakan bentuk kepedulian dari pihaknya akan kondisi yang terjadi di Indonesia. Di samping itu, kata dia, catatan-catatan yang disampaikan disusun berdasarkan pengalaman kemanusiaan Dompet Dhuafa sebagai lembaga filantropi dan unit pengelola zakat (UPZ). “Pengalaman tersebut menjadi landasan dari setiap poin dalam catatan kritis yang dibuat. Maka dari itu, Dompet Dhuafa menggandengLKIHI FH UIuntuk menyusun rekomendasi pemenuhan HAM di Indonesia. Adapun rekomendasi yang diberikan berfokus pada tiga bidang, yaitupendidikan,hunian, dankesehatan,” ungkap Arif dalam keterangan pers yang diterimaKompas.com, Rabu (21/9/2022).",1033
205,2022-09-22 00:00:00,"Megawati Minta Kepala Daerah dari PDI-P Tak Ikut ""Dansa Politik"" Terkait Pemilu 2024","JAKARTA, KOMPAS.com -Ketua Umum PDI Perjuangan (PDI-P) Megawati Soekarnoputri memberikan pengarahan kepada para kader partai yang menjabat sebagai kepala daerah dalam acara yang bertema ""Kebijakan Pembangunan Trisakti"" di Sekolah Partai, Jalan Lenteng Agung, Jakarta Selatan, Kamis (22/9/2022). Dalam...",negatif,,,"JAKARTA, KOMPAS.com -Ketua Umum PDI Perjuangan (PDI-P) Megawati Soekarnoputri memberikan pengarahan kepada para kader partai yang menjabat sebagai kepala daerah dalam acara yang bertema ""Kebijakan Pembangunan Trisakti"" di Sekolah Partai, Jalan Lenteng Agung, Jakarta Selatan, Kamis (22/9/2022). Dalam pengarahannya itu, dia meminta agar para kepala daerah yang merupakan kader partainya, tidak ikut melakukan ""dansa-dansa"" politik terkait Pemilu 2024.",451
206,2022-09-26 00:00:00,"Diabetes Hantui Masyarakat Indonesia, Menkes Minta Kurangi Minuman dan Makanan Berkadar Gula Tinggi","JAKARTA, KOMPAS.com- Menteri Kesehatan Budi Gunadi Sadikin meminta semua pihak, termasuk pembuat minuman berpemanis dalam kemasan untuk mengurangi atau mengonsumsi produk dengan kadar gula tinggi. Menurut dia, masyarakat Indonesia sudah berlebihan dalam mengonsumsi minuman atau makanan berkadar gula...",netral,,,"JAKARTA, KOMPAS.com- Menteri Kesehatan Budi Gunadi Sadikin meminta semua pihak, termasuk pembuat minuman berpemanis dalam kemasan untuk mengurangi atau mengonsumsi produk dengan kadar gula tinggi. Menurut dia, masyarakat Indonesia sudah berlebihan dalam mengonsumsi minuman atau makanan berkadar gula tinggi. ""Jadi semua minuman-minuman, semua makanan yang banyak gulanya kita kurangi lah dari sekarang, demi masa depan kita juga dan anak-anak kita,"" kata Budi ditemui di Kompleks Parlemen Senayan, Jakarta, Senin (26/9/2022). Budi kemudian menjelaskan potensi minuman berpemanis itu mengancam timbulnya penyakit diabetes.",622
207,2022-09-27 00:00:00,Lembaga Peradilan Tertinggi di Indonesia,"KOMPAS.com– Lembaga peradilan tertinggi di Indonesia adalah Mahkamah Agung (MA). MA dibentuk dengan tujuan untuk menjamin persamaan kedudukan warga negara dalam hukum. MA memiliki peranan penting dalam menegakkan ketertiban, keadilan, kebenaran, dan kepastian hukum yang mampu memberikan pengayoman k...",netral,,,"KOMPAS.com– Lembaga peradilan tertinggi di Indonesia adalah Mahkamah Agung (MA). MA dibentuk dengan tujuan untuk menjamin persamaan kedudukan warga negara dalam hukum. MA memiliki peranan penting dalam menegakkan ketertiban, keadilan, kebenaran, dan kepastian hukum yang mampu memberikan pengayoman kepada masyarakat. Dalam melaksanakan tugasnya, MA bebas dari intervensi pihak manapun, termasuk pemerintah.",407
208,2022-09-27 00:00:00,Jokowi Sebut Jumlah Wisman yang Datang ke Indonesia Capai 2 Kali Lipat Dibanding 2021,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) mengatakan, jumlah wisatawan internasional atau wisatawan mancanegara (wisman) pada awal 2022 mencapai dua kali lipat dibandingkan pada 2021. Menurutnya, hal ini menjadi salah satu indikasi bahwa konektivitas manusia sudah bangkit kembali dari pande...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) mengatakan, jumlah wisatawan internasional atau wisatawan mancanegara (wisman) pada awal 2022 mencapai dua kali lipat dibandingkan pada 2021. Menurutnya, hal ini menjadi salah satu indikasi bahwa konektivitas manusia sudah bangkit kembali dari pandemi Covid-19. ""Kita semuanya menyambut gembira kebangkitanpariwisatayang sudah mulai terasa, jumlah kedatanganwisatawan internasionalyang datang ke Indonesia di awal tahun ini mencapai dua kali lipat dibanding 2021,"" ujarJokowisaat memberikan sambutan secara daring pada acara World Tourism Day 2022 yang ditayangkan YouTube UNWTO, Selasa (27/9/2022). ""Pola yang sama juga terjadi di seluruh dunia. Ini menandakan bahwa konektivitas manusia sudah menunjukkan kebangkitan,"" katanya lagi.",785
209,2022-09-27 00:00:00,"Gerindra Singgung Kemungkinan Koalisi dengan PDI-P, Politik 2024 Dinilai Masih Sangat Cair","JAKARTA, KOMPAS.com- Direktur Eksekutif Lembaga Survei KedaiKOPI, Kunto Adi Wibowo, menilai, peta Pemilu 2024 masih sangat cair. Bongkar pasang koalisi partai politik dan calon presiden (capres) dan calon wakil presiden (cawapres) masih sangat mungkin, tak terkecuali dengan PDI Perjuangan, Gerindra,...",positif,,,"JAKARTA, KOMPAS.com- Direktur Eksekutif Lembaga Survei KedaiKOPI, Kunto Adi Wibowo, menilai, peta Pemilu 2024 masih sangat cair. Bongkar pasang koalisi partai politik dan calon presiden (capres) dan calon wakil presiden (cawapres) masih sangat mungkin, tak terkecuali dengan PDI Perjuangan, Gerindra, dan Partai Kebangkitan Bangsa (PKB). Ini disampaikan Kunto merespons Partai Gerindra yang menyebut terbuka kemungkinan koalisi dengan PDI-P, sekalipun mereka sudah berkongsi dengan PKB. ""Menurut saya suasananya masih sangat cair,"" kata Kunto kepadaKompas.com, Senin (26/9/2022).",579
210,2022-09-29 00:00:00,"Inflasi Indonesia Terjaga, Jokowi: Menkeu dan BI Berjalan Beriringan","JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) memuji kekompakan Menteri Keuangan Sri Mulyani dan Gubernur Bank Indonesia yang dinilainya mampu menjaga inflasi di Indonesia di angka 4,6 persen. MenurutJokowi,inflasidapat dijaga karena Kementerian Keuangan selaku otoritas pemegang fiskal danBank ...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) memuji kekompakan Menteri Keuangan Sri Mulyani dan Gubernur Bank Indonesia yang dinilainya mampu menjaga inflasi di Indonesia di angka 4,6 persen. MenurutJokowi,inflasidapat dijaga karena Kementerian Keuangan selaku otoritas pemegang fiskal danBank Indonesiasebagai otoritas moneter berjalan beriringan. ""Kenapa bisa kita jaga seperti ini? Karena, menurut saya, antara otoritas pemegang fiskal APBN, yaitu Bu Menteri Keuangan dengan bank sentral yaitu BI berjalannya beriringan, rukun, sinkron,"" kata Jokowi dalam acara UOB Economic Outlook 2023, Kamis (29/9/2022). Jokowi mengatakan, hubungan sinkron antara otoritas moneter dan fiskal kerap kali tidak ditemukan di negara-negara lain. ""Bank sentralnya naikin bunga, menteri keuangannya naikin defisit. Menaikkan defisit itu artinya apa, kan menggerojokan uang lebih banyak ke pasar, artinya ya menaikkan inflasi. Yang satu ngerem inflasi, yang satu menggerojokkan inflasi,"" ujar Jokowi.",989
211,2022-09-29 00:00:00,"Soal Rencana Kunjungan Puan di Tengah Isu Kecurangan Pemilu, Demokrat: Politik Biasa Ada Perbedaan","JAKARTA, KOMPAS.com- Ketua DPP Partai Demokrat Herman Khaeron mengaku, partainya akan menyambut rencana pertemuan Ketua DPP PDI Perjuangan Puan Maharani dengan Agus Harimurti Yudhoyono (AHY). Diketahui, saat ini situasi politik antara PDI-Perjuangan dengan PartaiDemokrattengah memanas, menyusul adan...",netral,,,"JAKARTA, KOMPAS.com- Ketua DPP Partai Demokrat Herman Khaeron mengaku, partainya akan menyambut rencana pertemuan Ketua DPP PDI Perjuangan Puan Maharani dengan Agus Harimurti Yudhoyono (AHY). Diketahui, saat ini situasi politik antara PDI-Perjuangan dengan PartaiDemokrattengah memanas, menyusul adanya dugaaan kecurangan yang akan muncul saatPemilu2024 mendatang.",364
212,2022-09-29 00:00:00,Jokowi Sebut Pemulihan Ekonomi Indonesia Relatif Kuat,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) menyatakan, pemulihan ekonomi Indonesia relatif masih kuat berkaca dari sejumlah indikator. ""Negara kita, Indonesia, kalau saya lihat pemulihan ekonominya relatif masih kuat, coba kita lihat satu-satu. Ini tadi saya baru saja pagi tadi mendapatkan l...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) menyatakan, pemulihan ekonomi Indonesia relatif masih kuat berkaca dari sejumlah indikator. ""Negara kita, Indonesia, kalau saya lihat pemulihan ekonominya relatif masih kuat, coba kita lihat satu-satu. Ini tadi saya baru saja pagi tadi mendapatkan laporan, saya tiap pagi itu selalu mendapatkan laporan angka-angka,"" kataJokowidalam acara UOB Economic Outlook 2023, Kamis (29/9/2022). Jokowi mengatakan, realisasi pendapatan negara mencapai Rp 1.765 triliun atau tumbuh 49 persen secarayear on year,di mana Rp 1.171 triliun di antaranya berasal dari penerimaan pajak yang tumbuh 58 persen. Selain itu, pendapatan negara juga didorong oleh penerimaan bea cukai sebesar Rp 206 triliun atau tumbuh 30,5 persen.",758
213,2022-10-02 00:00:00,Kasus Pernikahan Dini di Indonesia,"KOMPAS- Perkawinan anak masih marak terjadi hingga sekarang. Komnas Perempuan mencatat, sepanjang tahun 2021, ada 59.709 kasus pernikahan dini yang diberikan dispensasi oleh pengadilan. Walaupun ada sedikit penurunan dibanding tahun 2020, yakni 64.211 kasus, namun angka ini masih sangat tinggi diban...",netral,,,"KOMPAS- Perkawinan anak masih marak terjadi hingga sekarang. Komnas Perempuan mencatat, sepanjang tahun 2021, ada 59.709 kasus pernikahan dini yang diberikan dispensasi oleh pengadilan. Walaupun ada sedikit penurunan dibanding tahun 2020, yakni 64.211 kasus, namun angka ini masih sangat tinggi dibandingkan tahun 2019 yang berjumlah 23.126 pernikahan anak. Dispensasi menikah adalah keringanan yang diberikan pengadilan agama kepada calon mempelai yang belum berusia 19 tahun untuk melangsungkan perkawinan. Perihal dispensasi ini diatur dalam UU Nomor 16 Tahun 2019 tentang Perubahan Atas UU Nomor 1 Tahun 1974 tentang Perkawinan. Menurut undang-undang ini, orang tua pihak pria dan/atau orang tua pihak wanita dapat meminta dispensasi kepada pengadilan dengan alasan sangat mendesak disertai bukti-bukti pendukung yang cukup. Terdapat sejumlah faktor, menurut Komnas Perempuan, yang menjadipenyebab mudahnya pengadilan mengabulkan permohonan dispensasi kawin, yaitu: Berikut beberapacontoh kasus pernikahan anak di Indonesia.",1028
214,2022-10-03 00:00:00,"Jejak Kiprah Politik Anies Baswedan, dari Konvensi Demokrat hingga Didukung Nasdem","JAKARTA, KOMPAS.com- Partai Nasdem mendeklarasikan Gubernur DKI Jakarta Anies Baswedan sebagai calon presiden (capres) yang akan diusung pada pemilihan presiden (Pilpres) 2024. ""Pilihan capres Nasdem adalah yang terbaik daripada yang terbaik. Inilah akhir Nasdem memberikan seorang sosokAnies Basweda...",netral,,,"JAKARTA, KOMPAS.com- Partai Nasdem mendeklarasikan Gubernur DKI Jakarta Anies Baswedan sebagai calon presiden (capres) yang akan diusung pada pemilihan presiden (Pilpres) 2024. ""Pilihan capres Nasdem adalah yang terbaik daripada yang terbaik. Inilah akhir Nasdem memberikan seorang sosokAnies Baswedan,"" ujar Paloh di Nasdem Tower, Gondangdia, Jakarta Pusat, Senin (3/10/2022). Paloh turut mengungkapkan alasannya memilih Anies sebagaicapres 2024. ""Kenapa Anies Baswedan? Jawabannya:Why not the best?"" kata dia.",511
215,2022-10-05 00:00:00,"Cegah Tragedi Kanjuruhan Terulang, Jokowi Perintahkan Menteri PUPR Audit Stadion Se-Indonesia","JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) memerintahkan Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono untuk mengaudit seluruh stadion yang digunakan untuk kompetisi sepak bola di Indonesia. Jokowimengatakan, audit itu diperlukan supaya tragedi yang terjadi di Stadion...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo (Jokowi) memerintahkan Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono untuk mengaudit seluruh stadion yang digunakan untuk kompetisi sepak bola di Indonesia. Jokowimengatakan, audit itu diperlukan supaya tragedi yang terjadi di Stadion Kanjuruhan, Malang, pada 1 Oktober 2022, tidak terulang lagi di masa depan. ""Saya juga akan perintahkan Menteri PU untuk mengaudit total seluruh stadion yang dipakai utk liga. Baik Liga 1, Liga 2, maupun Liga 3, semuanya,"" kata Jokowi usai menjenguk korbantragedi Kanjuruhandi Malang, Rabu (5/10/2022), dikutip dari tayangan Kompas TV. Jokowi menyebutkan, ada beberapa hal yang mesti diaudit dari stadion-stadion di Indonesia. Salah satunya soal sesuai atau tidaknya gerbang stadion dengan standar yang berlaku.",812
216,2022-10-06 00:00:00,KPK Telah Periksa 16 Saksi Suap Pembelian Airbus Garuda Indonesia,"JAKARTA, KOMPAS.com -Komisi Pemberantasan Korupsu (KPK) telah memeriksa 16 orang saksi terkait kasus dugaan tindak pidana suap pengadaan armada pesawat Airbus PT Garuda Indonesia Tbk Tahun 2019-2915. Kepala Bagian Pemberitaan KPK Ali Fikri mengatakan, 16 saksi yang diperiksa penyidik merupakan manta...",negatif,,,"JAKARTA, KOMPAS.com -Komisi Pemberantasan Korupsu (KPK) telah memeriksa 16 orang saksi terkait kasus dugaan tindak pidana suap pengadaan armada pesawat Airbus PT Garuda Indonesia Tbk Tahun 2019-2915. Kepala Bagian Pemberitaan KPK Ali Fikri mengatakan, 16 saksi yang diperiksa penyidik merupakan mantan anggota DPR, pihak Sekretariat Jenderal (Setjen) DPR, hingga pihak swasta. “Tim Penyidik telah memanggil sekitar 16 orang sebagai saksi. Terdiri dari pihak sekretariat jenderal DPR, mantan anggota DPR, pejabat di PT Garuda Indonesia dan swasta,” kata Ali dalam pesan tertulisnya kepada wartawan, Kamis (6/10/2022).",616
217,2022-10-08 00:00:00,"Bacakan Pantun untuk Airlangga, Puan: Agar Indonesia Makin Menguning dan Memerah","JAKARTA, KOMPAS.com- Ketua DPP PDI-P Puan Maharani membacakan pantun saat bertemu dengan Ketua Umum Partai Golkar Airlangga Hartarto di Monas, Jakarta Pusat, Sabtu (8/10/2022). Dalam pantunnya, Puan tampak menyisipkan harapan agar pengaruh PDI-P dan Partai Golkar kian besar untuk masyarakat. “Jalan-...",netral,,,"JAKARTA, KOMPAS.com- Ketua DPP PDI-P Puan Maharani membacakan pantun saat bertemu dengan Ketua Umum Partai Golkar Airlangga Hartarto di Monas, Jakarta Pusat, Sabtu (8/10/2022). Dalam pantunnya, Puan tampak menyisipkan harapan agar pengaruh PDI-P dan Partai Golkar kian besar untuk masyarakat. “Jalan-jalan pagi di seputaran Monas yang begitu megah, menikmati segarnya pagi hari yang sangat indah dan cerah. Di sini Mas Airlangga yang begitu gagah, dari tadi saya menjumpainya,” tutur Puan. “Perkuat persahabatan kedua bagi Indonesia, agar Indonesia semakin menguning dan memerah. Cocok ya?” kata dia disambut tepuk tangan sejumlah elite kedua partai politik (parpol).",667
218,2022-10-11 00:00:00,"Sepekan KPU Kuliah di AS, Hasyim Asy'ari: Belajar Manajemen Pemilu dan Promosikan Pemilu Indonesia","JAKARTA, KOMPAS.com- Ketua Komisi Pemilihan Umum (KPU) RI Hasyim Asy'ari angkat bicara soal lawatan mancanegara yang dilakukan sejumlah komisioner dan personel kesekjenan lembaga tersebut ke Amerika Serikat pada 2-10 Oktober 2022. Ia menjelaskan, 4 komisionerKPURI (Hasyim, Yulianto Sudrajat, Mochamm...",netral,,,"JAKARTA, KOMPAS.com- Ketua Komisi Pemilihan Umum (KPU) RI Hasyim Asy'ari angkat bicara soal lawatan mancanegara yang dilakukan sejumlah komisioner dan personel kesekjenan lembaga tersebut ke Amerika Serikat pada 2-10 Oktober 2022. Ia menjelaskan, 4 komisionerKPURI (Hasyim, Yulianto Sudrajat, Mochammad Afifuddin, dan Parsadaan Harahap), serta Sekretaris Jenderal KPU Bernad Dermawan Sutrisno dan 15 personel kesekjenan melakukan lawatan ke Northern Illinois University (NIU) pada 2-10 Oktober 2022. Lawatan ini untuk memenuhi undangan kuliah singkat bertajuk ”Leadership Management and Elections Training Program” yang dilakukan The Center for Southeast Asian Studies and the College of Business.",697
219,2022-10-18 00:00:00,"Pj Gubernur DKI Heru Budi: Saya Ini ASN, Tidak Paham Politik","JAKARTA, KOMPAS.com- Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono menegaskan bahwa dia merupakan aparatur sipil negara (ASN) yang tak berpolitik. Heru menyatakan hal ini saat memberikan pengarahan kepada lurah hingga wali kota di Taman Ismail Marzuki (TIM), Jakarta Pusat, pada hari keduanya ...",positif,,,"JAKARTA, KOMPAS.com- Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono menegaskan bahwa dia merupakan aparatur sipil negara (ASN) yang tak berpolitik. Heru menyatakan hal ini saat memberikan pengarahan kepada lurah hingga wali kota di Taman Ismail Marzuki (TIM), Jakarta Pusat, pada hari keduanya bertugas sebagai Pj gubernur DKI Jakarta, Selasa (18/10/2022). Mulanya, Heru menyampaikan apresiasinya atas kinerja para ASN Pemprov DKI Jakarta selama ini. Ia menilai, program yang memiliki hasil baik harus diteruskan. ""Tentu saya mengapresiasi hasil kerja bapak-bapak (ASN), di mana program-program yang baik harus kita teruskan,"" kata Heru kepada para ASN di Ruang Teater Graha Bhakti Budaya TIM, Selasa.",707
220,2022-10-18 00:00:00,"Hari Ini, Jokowi Bertemu Presiden FIFA untuk Bahas Transformasi Sepak Bola Indonesia","JAKARTA, KOMPAS.com- Presiden Joko Widodo akan menerima Presiden FIFA Gianni Infantino di Istana Merdeka, Jakarta, pada Selasa (18/10/2022) siang. Hal tersebut dikonfirmasi oleh Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin. ""Benar, rencananya Bapak Presiden akan menerim...",positif,,,"JAKARTA, KOMPAS.com- Presiden Joko Widodo akan menerima Presiden FIFA Gianni Infantino di Istana Merdeka, Jakarta, pada Selasa (18/10/2022) siang. Hal tersebut dikonfirmasi oleh Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin. ""Benar, rencananya Bapak Presiden akan menerima PresidenFIFAdi Jakarta,"" ujar Bey ketika dikonfirmasiKompas.com, Selasa pagi. Adapun pertemuan kedua pemimpin tersebut dijadwalkan pukul 12.00 WIB. Sebelumnya, kabar mengenai pertemuan PresidenJokowidengan Presiden FIFA disampaikan oleh Menteri BUMN Erick Thohir.",565
221,2022-10-18 00:00:00,KPU Heran Dituding Lakukan Genosida Politik terhadap Partai Tak Lolos Pendaftaran Pemilu 2024,"JAKARTA, KOMPAS.com- Komisi Pemilihan Umum (KPU) RI mengaku telah bekerja sesuai prosedur dalam pendaftaran partai politik calon peserta Pemilu 2024. Hal ini disampaikan dalam rangka menanggapi tudingan ""genosida politik"" yang dialamatkan oleh 6 partai politik yang gagal lolos tahap pendaftaran kepa...",negatif,,,"JAKARTA, KOMPAS.com- Komisi Pemilihan Umum (KPU) RI mengaku telah bekerja sesuai prosedur dalam pendaftaran partai politik calon peserta Pemilu 2024. Hal ini disampaikan dalam rangka menanggapi tudingan ""genosida politik"" yang dialamatkan oleh 6 partai politik yang gagal lolos tahap pendaftaran kepada mereka. Enam partai politik itu adalah Partai Perkasa, Partai Masyumi, Partai PANDAI, Partai Pemersatu Bangsa, Partai Kedaulatan, dan Partai Reformasi.",454
222,2022-10-19 00:00:00,Hakim Cabut Hak Politik Terbit Perangin Angin Selama 5 Tahun,"JAKARTA, KOMPAS.com- Majelis Hakim Pengadilan Tindak Pidana Korupsi (Tipikor) Jakarta Pusat mencabut hak politik Bupati Langkat nonaktif, Terbit Rencana Perangin Angin selama lima tahun. Pencabutan ini ditetapkan dalam sidang amar putusan terkait kasus suap dan gratifikasi yang menjerat Terbit. Putu...",negatif,,,"JAKARTA, KOMPAS.com- Majelis Hakim Pengadilan Tindak Pidana Korupsi (Tipikor) Jakarta Pusat mencabut hak politik Bupati Langkat nonaktif, Terbit Rencana Perangin Angin selama lima tahun. Pencabutan ini ditetapkan dalam sidang amar putusan terkait kasus suap dan gratifikasi yang menjerat Terbit. Putusan ini merupakan hukuman tambahan yang bagi Terbit dari pidana pokok yang dijatuhkan. “Menjatuhkan pidana tambahan kepadaTerbit Rencana Perangin Anginberupa pencabutan hak untuk dipilih dalam jabatan publik selama lima tahun,” kata Ketua Majelis Hakim Tipikor Jakarta Pusat, Rabu (19/10/2022).",594
